
----------------------------------
Learning...
0: w1=1.000000, w2=1.000000, w3=1.000000
387: cost=0.226663, w1=-3.184408, w2=-0.275668, w3=1.301793
388: cost=0.226286, w1=-3.190545, w2=-0.275220, w3=1.302836
389: cost=0.225911, w1=-3.196672, w2=-0.274773, w3=1.303879
390: cost=0.225537, w1=-3.202787, w2=-0.274327, w3=1.304919
391: cost=0.225165, w1=-3.208892, w2=-0.273882, w3=1.305958
392: cost=0.224794, w1=-3.214986, w2=-0.273438, w3=1.306996
393: cost=0.224424, w1=-3.221069, w2=-0.272996, w3=1.308032
394: cost=0.224055, w1=-3.227141, w2=-0.272554, w3=1.309067
395: cost=0.223688, w1=-3.233202, w2=-0.272114, w3=1.310100
396: cost=0.223322, w1=-3.239253, w2=-0.271674, w3=1.311131
397: cost=0.222957, w1=-3.245294, w2=-0.271236, w3=1.312161
398: cost=0.222594, w1=-3.251323, w2=-0.270799, w3=1.313190
399: cost=0.222232, w1=-3.257342, w2=-0.270363, w3=1.314217
400: cost=0.221871, w1=-3.263351, w2=-0.269928, w3=1.315243
401: cost=0.221511, w1=-3.269349, w2=-0.269494, w3=1.316267
402: cost=0.221153, w1=-3.275337, w2=-0.269061, w3=1.317290
403: cost=0.220796, w1=-3.281314, w2=-0.268630, w3=1.318312
404: cost=0.220440, w1=-3.287281, w2=-0.268199, w3=1.319332
405: cost=0.220086, w1=-3.293238, w2=-0.267769, w3=1.320351
406: cost=0.219732, w1=-3.299184, w2=-0.267341, w3=1.321368
407: cost=0.219380, w1=-3.305120, w2=-0.266914, w3=1.322384
408: cost=0.219029, w1=-3.311046, w2=-0.266487, w3=1.323398
409: cost=0.218680, w1=-3.316962, w2=-0.266062, w3=1.324412
410: cost=0.218331, w1=-3.322867, w2=-0.265638, w3=1.325424
411: cost=0.217984, w1=-3.328763, w2=-0.265215, w3=1.326434
412: cost=0.217638, w1=-3.334648, w2=-0.264793, w3=1.327443
413: cost=0.217293, w1=-3.340523, w2=-0.264372, w3=1.328451
414: cost=0.216949, w1=-3.346388, w2=-0.263952, w3=1.329458
415: cost=0.216607, w1=-3.352243, w2=-0.263533, w3=1.330463
416: cost=0.216265, w1=-3.358089, w2=-0.263116, w3=1.331467
417: cost=0.215925, w1=-3.363924, w2=-0.262699, w3=1.332469
418: cost=0.215586, w1=-3.369750, w2=-0.262284, w3=1.333471
419: cost=0.215248, w1=-3.375565, w2=-0.261869, w3=1.334471
420: cost=0.214912, w1=-3.381371, w2=-0.261456, w3=1.335469
421: cost=0.214576, w1=-3.387167, w2=-0.261043, w3=1.336467
422: cost=0.214242, w1=-3.392953, w2=-0.260632, w3=1.337463
423: cost=0.213908, w1=-3.398730, w2=-0.260222, w3=1.338458
424: cost=0.213576, w1=-3.404496, w2=-0.259813, w3=1.339452
425: cost=0.213245, w1=-3.410254, w2=-0.259405, w3=1.340444
426: cost=0.212915, w1=-3.416001, w2=-0.258998, w3=1.341435
427: cost=0.212586, w1=-3.421739, w2=-0.258592, w3=1.342425
428: cost=0.212259, w1=-3.427468, w2=-0.258187, w3=1.343414
429: cost=0.211932, w1=-3.433187, w2=-0.257784, w3=1.344402
430: cost=0.211606, w1=-3.438896, w2=-0.257381, w3=1.345388
431: cost=0.211282, w1=-3.444596, w2=-0.256979, w3=1.346373
432: cost=0.210959, w1=-3.450287, w2=-0.256579, w3=1.347358
433: cost=0.210636, w1=-3.455968, w2=-0.256179, w3=1.348340
434: cost=0.210315, w1=-3.461640, w2=-0.255781, w3=1.349322
435: cost=0.209995, w1=-3.467303, w2=-0.255383, w3=1.350302
436: cost=0.209676, w1=-3.472956, w2=-0.254987, w3=1.351282
437: cost=0.209358, w1=-3.478600, w2=-0.254591, w3=1.352260
438: cost=0.209041, w1=-3.484234, w2=-0.254197, w3=1.353237
439: cost=0.208724, w1=-3.489860, w2=-0.253804, w3=1.354213
440: cost=0.208409, w1=-3.495476, w2=-0.253412, w3=1.355187
441: cost=0.208096, w1=-3.501083, w2=-0.253021, w3=1.356161
442: cost=0.207783, w1=-3.506681, w2=-0.252630, w3=1.357133
443: cost=0.207471, w1=-3.512270, w2=-0.252241, w3=1.358104
444: cost=0.207160, w1=-3.517850, w2=-0.251853, w3=1.359075
445: cost=0.206850, w1=-3.523421, w2=-0.251466, w3=1.360044
446: cost=0.206541, w1=-3.528983, w2=-0.251080, w3=1.361012
447: cost=0.206233, w1=-3.534536, w2=-0.250695, w3=1.361978
448: cost=0.205926, w1=-3.540080, w2=-0.250311, w3=1.362944
449: cost=0.205621, w1=-3.545615, w2=-0.249929, w3=1.363909
450: cost=0.205316, w1=-3.551142, w2=-0.249547, w3=1.364872
451: cost=0.205012, w1=-3.556659, w2=-0.249166, w3=1.365835
452: cost=0.204709, w1=-3.562168, w2=-0.248786, w3=1.366796
453: cost=0.204407, w1=-3.567667, w2=-0.248407, w3=1.367756
454: cost=0.204106, w1=-3.573159, w2=-0.248029, w3=1.368715
455: cost=0.203806, w1=-3.578641, w2=-0.247653, w3=1.369674
456: cost=0.203507, w1=-3.584114, w2=-0.247277, w3=1.370631
457: cost=0.203209, w1=-3.589579, w2=-0.246902, w3=1.371587
458: cost=0.202912, w1=-3.595035, w2=-0.246528, w3=1.372542
459: cost=0.202615, w1=-3.600483, w2=-0.246156, w3=1.373496
460: cost=0.202320, w1=-3.605922, w2=-0.245784, w3=1.374448
461: cost=0.202026, w1=-3.611352, w2=-0.245413, w3=1.375400
462: cost=0.201732, w1=-3.616774, w2=-0.245043, w3=1.376351
463: cost=0.201440, w1=-3.622188, w2=-0.244675, w3=1.377301
464: cost=0.201148, w1=-3.627593, w2=-0.244307, w3=1.378250
465: cost=0.200857, w1=-3.632989, w2=-0.243940, w3=1.379197
466: cost=0.200568, w1=-3.638377, w2=-0.243575, w3=1.380144
467: cost=0.200279, w1=-3.643757, w2=-0.243210, w3=1.381090
468: cost=0.199991, w1=-3.649128, w2=-0.242846, w3=1.382035
469: cost=0.199704, w1=-3.654491, w2=-0.242483, w3=1.382978
470: cost=0.199418, w1=-3.659845, w2=-0.242121, w3=1.383921
471: cost=0.199132, w1=-3.665192, w2=-0.241761, w3=1.384863
472: cost=0.198848, w1=-3.670530, w2=-0.241401, w3=1.385803
473: cost=0.198565, w1=-3.675859, w2=-0.241042, w3=1.386743
474: cost=0.198282, w1=-3.681181, w2=-0.240684, w3=1.387682
475: cost=0.198000, w1=-3.686494, w2=-0.240327, w3=1.388620
476: cost=0.197719, w1=-3.691799, w2=-0.239971, w3=1.389556
477: cost=0.197439, w1=-3.697096, w2=-0.239616, w3=1.390492
478: cost=0.197160, w1=-3.702385, w2=-0.239262, w3=1.391427
479: cost=0.196882, w1=-3.707666, w2=-0.238909, w3=1.392361
480: cost=0.196604, w1=-3.712938, w2=-0.238557, w3=1.393294
481: cost=0.196328, w1=-3.718203, w2=-0.238206, w3=1.394226
482: cost=0.196052, w1=-3.723460, w2=-0.237856, w3=1.395157
483: cost=0.195777, w1=-3.728708, w2=-0.237506, w3=1.396087
484: cost=0.195503, w1=-3.733949, w2=-0.237158, w3=1.397016
485: cost=0.195230, w1=-3.739182, w2=-0.236811, w3=1.397944
486: cost=0.194957, w1=-3.744407, w2=-0.236464, w3=1.398872
487: cost=0.194686, w1=-3.749624, w2=-0.236119, w3=1.399798
488: cost=0.194415, w1=-3.754833, w2=-0.235774, w3=1.400723
489: cost=0.194145, w1=-3.760034, w2=-0.235431, w3=1.401648
490: cost=0.193876, w1=-3.765227, w2=-0.235088, w3=1.402571
491: cost=0.193608, w1=-3.770413, w2=-0.234746, w3=1.403494
492: cost=0.193340, w1=-3.775591, w2=-0.234405, w3=1.404416
493: cost=0.193073, w1=-3.780761, w2=-0.234066, w3=1.405336
494: cost=0.192807, w1=-3.785923, w2=-0.233727, w3=1.406256
495: cost=0.192542, w1=-3.791078, w2=-0.233389, w3=1.407175
496: cost=0.192278, w1=-3.796225, w2=-0.233052, w3=1.408093
497: cost=0.192015, w1=-3.801364, w2=-0.232715, w3=1.409010
498: cost=0.191752, w1=-3.806496, w2=-0.232380, w3=1.409927
499: cost=0.191490, w1=-3.811620, w2=-0.232046, w3=1.410842
500: cost=0.191229, w1=-3.816736, w2=-0.231712, w3=1.411757
501: cost=0.190968, w1=-3.821845, w2=-0.231380, w3=1.412670
502: cost=0.190709, w1=-3.826947, w2=-0.231048, w3=1.413583
503: cost=0.190450, w1=-3.832041, w2=-0.230717, w3=1.414495
504: cost=0.190191, w1=-3.837127, w2=-0.230388, w3=1.415406
505: cost=0.189934, w1=-3.842206, w2=-0.230059, w3=1.416316
506: cost=0.189677, w1=-3.847277, w2=-0.229731, w3=1.417225
507: cost=0.189422, w1=-3.852341, w2=-0.229404, w3=1.418133
508: cost=0.189167, w1=-3.857398, w2=-0.229077, w3=1.419041
509: cost=0.188912, w1=-3.862447, w2=-0.228752, w3=1.419947
510: cost=0.188659, w1=-3.867489, w2=-0.228428, w3=1.420853
511: cost=0.188406, w1=-3.872524, w2=-0.228104, w3=1.421758
512: cost=0.188154, w1=-3.877551, w2=-0.227781, w3=1.422662
513: cost=0.187902, w1=-3.882571, w2=-0.227459, w3=1.423565
514: cost=0.187651, w1=-3.887584, w2=-0.227138, w3=1.424467
515: cost=0.187401, w1=-3.892589, w2=-0.226818, w3=1.425369
516: cost=0.187152, w1=-3.897587, w2=-0.226499, w3=1.426269
517: cost=0.186904, w1=-3.902578, w2=-0.226181, w3=1.427169
518: cost=0.186656, w1=-3.907562, w2=-0.225863, w3=1.428068
519: cost=0.186409, w1=-3.912539, w2=-0.225547, w3=1.428966
520: cost=0.186162, w1=-3.917509, w2=-0.225231, w3=1.429863
521: cost=0.185917, w1=-3.922471, w2=-0.224916, w3=1.430760
522: cost=0.185672, w1=-3.927426, w2=-0.224602, w3=1.431655
523: cost=0.185427, w1=-3.932374, w2=-0.224289, w3=1.432550
524: cost=0.185184, w1=-3.937316, w2=-0.223977, w3=1.433444
525: cost=0.184941, w1=-3.942250, w2=-0.223665, w3=1.434337
526: cost=0.184699, w1=-3.947177, w2=-0.223354, w3=1.435229
527: cost=0.184457, w1=-3.952097, w2=-0.223045, w3=1.436121
528: cost=0.184217, w1=-3.957010, w2=-0.222736, w3=1.437011
529: cost=0.183976, w1=-3.961916, w2=-0.222428, w3=1.437901
530: cost=0.183737, w1=-3.966815, w2=-0.222120, w3=1.438790
531: cost=0.183498, w1=-3.971708, w2=-0.221814, w3=1.439678
532: cost=0.183260, w1=-3.976593, w2=-0.221508, w3=1.440565
533: cost=0.183023, w1=-3.981472, w2=-0.221203, w3=1.441452
534: cost=0.182786, w1=-3.986343, w2=-0.220899, w3=1.442338
535: cost=0.182550, w1=-3.991208, w2=-0.220596, w3=1.443223
536: cost=0.182314, w1=-3.996066, w2=-0.220294, w3=1.444107
537: cost=0.182080, w1=-4.000917, w2=-0.219992, w3=1.444990
538: cost=0.181846, w1=-4.005762, w2=-0.219692, w3=1.445873
539: cost=0.181612, w1=-4.010600, w2=-0.219392, w3=1.446755
540: cost=0.181379, w1=-4.015430, w2=-0.219093, w3=1.447636
541: cost=0.181147, w1=-4.020255, w2=-0.218794, w3=1.448516
542: cost=0.180916, w1=-4.025072, w2=-0.218497, w3=1.449395
543: cost=0.180685, w1=-4.029883, w2=-0.218200, w3=1.450274
544: cost=0.180454, w1=-4.034687, w2=-0.217905, w3=1.451152
545: cost=0.180225, w1=-4.039485, w2=-0.217610, w3=1.452029
546: cost=0.179996, w1=-4.044275, w2=-0.217315, w3=1.452905
547: cost=0.179768, w1=-4.049060, w2=-0.217022, w3=1.453780
548: cost=0.179540, w1=-4.053838, w2=-0.216729, w3=1.454655
549: cost=0.179313, w1=-4.058609, w2=-0.216437, w3=1.455529
550: cost=0.179086, w1=-4.063374, w2=-0.216146, w3=1.456402
551: cost=0.178861, w1=-4.068132, w2=-0.215856, w3=1.457275
552: cost=0.178635, w1=-4.072884, w2=-0.215566, w3=1.458146
553: cost=0.178411, w1=-4.077629, w2=-0.215277, w3=1.459017
554: cost=0.178187, w1=-4.082367, w2=-0.214989, w3=1.459887
555: cost=0.177963, w1=-4.087100, w2=-0.214702, w3=1.460757
556: cost=0.177741, w1=-4.091825, w2=-0.214416, w3=1.461625
557: cost=0.177518, w1=-4.096545, w2=-0.214130, w3=1.462493
558: cost=0.177297, w1=-4.101258, w2=-0.213845, w3=1.463360
559: cost=0.177076, w1=-4.105964, w2=-0.213561, w3=1.464226
560: cost=0.176856, w1=-4.110664, w2=-0.213278, w3=1.465092
561: cost=0.176636, w1=-4.115358, w2=-0.212995, w3=1.465957
562: cost=0.176417, w1=-4.120046, w2=-0.212713, w3=1.466821
563: cost=0.176198, w1=-4.124727, w2=-0.212432, w3=1.467684
564: cost=0.175980, w1=-4.129402, w2=-0.212152, w3=1.468547
565: cost=0.175763, w1=-4.134071, w2=-0.211872, w3=1.469408
566: cost=0.175546, w1=-4.138733, w2=-0.211593, w3=1.470269
567: cost=0.175329, w1=-4.143390, w2=-0.211315, w3=1.471130
568: cost=0.175114, w1=-4.148040, w2=-0.211038, w3=1.471989
569: cost=0.174899, w1=-4.152684, w2=-0.210761, w3=1.472848
570: cost=0.174684, w1=-4.157321, w2=-0.210485, w3=1.473706
571: cost=0.174470, w1=-4.161953, w2=-0.210210, w3=1.474564
572: cost=0.174257, w1=-4.166578, w2=-0.209935, w3=1.475420
573: cost=0.174044, w1=-4.171197, w2=-0.209662, w3=1.476276
574: cost=0.173832, w1=-4.175810, w2=-0.209389, w3=1.477131
575: cost=0.173620, w1=-4.180417, w2=-0.209116, w3=1.477986
576: cost=0.173409, w1=-4.185018, w2=-0.208845, w3=1.478840
577: cost=0.173198, w1=-4.189613, w2=-0.208574, w3=1.479693
578: cost=0.172988, w1=-4.194201, w2=-0.208304, w3=1.480545
579: cost=0.172779, w1=-4.198784, w2=-0.208035, w3=1.481397
580: cost=0.172570, w1=-4.203361, w2=-0.207766, w3=1.482247
581: cost=0.172361, w1=-4.207932, w2=-0.207498, w3=1.483097
582: cost=0.172154, w1=-4.212496, w2=-0.207231, w3=1.483947
583: cost=0.171946, w1=-4.217055, w2=-0.206964, w3=1.484795
584: cost=0.171740, w1=-4.221608, w2=-0.206698, w3=1.485644
585: cost=0.171533, w1=-4.226154, w2=-0.206433, w3=1.486491
586: cost=0.171328, w1=-4.230695, w2=-0.206169, w3=1.487337
587: cost=0.171123, w1=-4.235230, w2=-0.205905, w3=1.488183
588: cost=0.170918, w1=-4.239759, w2=-0.205642, w3=1.489028
589: cost=0.170714, w1=-4.244283, w2=-0.205379, w3=1.489873
590: cost=0.170510, w1=-4.248800, w2=-0.205118, w3=1.490717
591: cost=0.170307, w1=-4.253312, w2=-0.204857, w3=1.491560
592: cost=0.170105, w1=-4.257817, w2=-0.204597, w3=1.492402
593: cost=0.169903, w1=-4.262317, w2=-0.204337, w3=1.493244
594: cost=0.169701, w1=-4.266811, w2=-0.204078, w3=1.494084
595: cost=0.169500, w1=-4.271300, w2=-0.203820, w3=1.494925
596: cost=0.169300, w1=-4.275783, w2=-0.203562, w3=1.495764
597: cost=0.169100, w1=-4.280259, w2=-0.203305, w3=1.496603
598: cost=0.168901, w1=-4.284730, w2=-0.203049, w3=1.497441
599: cost=0.168702, w1=-4.289195, w2=-0.202794, w3=1.498279
600: cost=0.168503, w1=-4.293655, w2=-0.202539, w3=1.499115
601: cost=0.168305, w1=-4.298109, w2=-0.202285, w3=1.499951
602: cost=0.168108, w1=-4.302557, w2=-0.202031, w3=1.500787
603: cost=0.167911, w1=-4.307000, w2=-0.201778, w3=1.501622
604: cost=0.167715, w1=-4.311437, w2=-0.201526, w3=1.502456
605: cost=0.167519, w1=-4.315868, w2=-0.201274, w3=1.503289
606: cost=0.167324, w1=-4.320294, w2=-0.201023, w3=1.504122
607: cost=0.167129, w1=-4.324714, w2=-0.200773, w3=1.504954
608: cost=0.166934, w1=-4.329129, w2=-0.200523, w3=1.505785
609: cost=0.166740, w1=-4.333538, w2=-0.200275, w3=1.506615
610: cost=0.166547, w1=-4.337941, w2=-0.200026, w3=1.507445
611: cost=0.166354, w1=-4.342339, w2=-0.199779, w3=1.508275
612: cost=0.166162, w1=-4.346731, w2=-0.199532, w3=1.509103
613: cost=0.165970, w1=-4.351118, w2=-0.199285, w3=1.509931
614: cost=0.165778, w1=-4.355499, w2=-0.199039, w3=1.510758
615: cost=0.165587, w1=-4.359875, w2=-0.198794, w3=1.511585
616: cost=0.165397, w1=-4.364245, w2=-0.198550, w3=1.512411
617: cost=0.165207, w1=-4.368610, w2=-0.198306, w3=1.513236
618: cost=0.165017, w1=-4.372970, w2=-0.198063, w3=1.514060
619: cost=0.164828, w1=-4.377324, w2=-0.197820, w3=1.514884
620: cost=0.164639, w1=-4.381673, w2=-0.197578, w3=1.515707
621: cost=0.164451, w1=-4.386016, w2=-0.197337, w3=1.516530
622: cost=0.164263, w1=-4.390354, w2=-0.197096, w3=1.517352
623: cost=0.164076, w1=-4.394687, w2=-0.196856, w3=1.518173
624: cost=0.163889, w1=-4.399014, w2=-0.196616, w3=1.518993
625: cost=0.163703, w1=-4.403336, w2=-0.196378, w3=1.519813
626: cost=0.163517, w1=-4.407652, w2=-0.196139, w3=1.520632
627: cost=0.163332, w1=-4.411963, w2=-0.195902, w3=1.521451
628: cost=0.163147, w1=-4.416269, w2=-0.195665, w3=1.522269
629: cost=0.162962, w1=-4.420570, w2=-0.195428, w3=1.523086
630: cost=0.162778, w1=-4.424865, w2=-0.195192, w3=1.523902
631: cost=0.162595, w1=-4.429155, w2=-0.194957, w3=1.524718
632: cost=0.162412, w1=-4.433440, w2=-0.194722, w3=1.525534
633: cost=0.162229, w1=-4.437720, w2=-0.194488, w3=1.526348
634: cost=0.162047, w1=-4.441994, w2=-0.194255, w3=1.527162
635: cost=0.161865, w1=-4.446263, w2=-0.194022, w3=1.527975
636: cost=0.161683, w1=-4.450527, w2=-0.193790, w3=1.528788
637: cost=0.161503, w1=-4.454786, w2=-0.193558, w3=1.529600
638: cost=0.161322, w1=-4.459040, w2=-0.193327, w3=1.530411
639: cost=0.161142, w1=-4.463288, w2=-0.193097, w3=1.531222
640: cost=0.160962, w1=-4.467532, w2=-0.192867, w3=1.532032
641: cost=0.160783, w1=-4.471770, w2=-0.192637, w3=1.532842
642: cost=0.160604, w1=-4.476003, w2=-0.192409, w3=1.533651
643: cost=0.160426, w1=-4.480231, w2=-0.192181, w3=1.534459
644: cost=0.160248, w1=-4.484454, w2=-0.191953, w3=1.535266
645: cost=0.160071, w1=-4.488672, w2=-0.191726, w3=1.536073
646: cost=0.159894, w1=-4.492885, w2=-0.191499, w3=1.536879
647: cost=0.159717, w1=-4.497093, w2=-0.191274, w3=1.537685
648: cost=0.159541, w1=-4.501296, w2=-0.191048, w3=1.538490
649: cost=0.159365, w1=-4.505493, w2=-0.190824, w3=1.539294
650: cost=0.159190, w1=-4.509686, w2=-0.190599, w3=1.540098
651: cost=0.159015, w1=-4.513874, w2=-0.190376, w3=1.540901
652: cost=0.158840, w1=-4.518056, w2=-0.190153, w3=1.541704
653: cost=0.158666, w1=-4.522234, w2=-0.189930, w3=1.542505
654: cost=0.158492, w1=-4.526407, w2=-0.189708, w3=1.543307
655: cost=0.158319, w1=-4.530575, w2=-0.189487, w3=1.544107
656: cost=0.158146, w1=-4.534738, w2=-0.189266, w3=1.544907
657: cost=0.157974, w1=-4.538896, w2=-0.189046, w3=1.545707
658: cost=0.157802, w1=-4.543049, w2=-0.188826, w3=1.546505
659: cost=0.157630, w1=-4.547197, w2=-0.188607, w3=1.547303
660: cost=0.157459, w1=-4.551340, w2=-0.188389, w3=1.548101
661: cost=0.157288, w1=-4.555479, w2=-0.188171, w3=1.548898
662: cost=0.157117, w1=-4.559612, w2=-0.187953, w3=1.549694
663: cost=0.156947, w1=-4.563741, w2=-0.187736, w3=1.550489
664: cost=0.156778, w1=-4.567865, w2=-0.187520, w3=1.551284
665: cost=0.156608, w1=-4.571984, w2=-0.187304, w3=1.552079
666: cost=0.156440, w1=-4.576098, w2=-0.187088, w3=1.552872
667: cost=0.156271, w1=-4.580207, w2=-0.186874, w3=1.553665
668: cost=0.156103, w1=-4.584312, w2=-0.186659, w3=1.554458
669: cost=0.155935, w1=-4.588412, w2=-0.186446, w3=1.555250
670: cost=0.155768, w1=-4.592507, w2=-0.186232, w3=1.556041
671: cost=0.155601, w1=-4.596597, w2=-0.186020, w3=1.556832
672: cost=0.155435, w1=-4.600683, w2=-0.185807, w3=1.557622
673: cost=0.155268, w1=-4.604764, w2=-0.185596, w3=1.558411
674: cost=0.155103, w1=-4.608840, w2=-0.185385, w3=1.559200
675: cost=0.154937, w1=-4.612911, w2=-0.185174, w3=1.559988
676: cost=0.154772, w1=-4.616978, w2=-0.184964, w3=1.560776
677: cost=0.154608, w1=-4.621040, w2=-0.184754, w3=1.561563
678: cost=0.154443, w1=-4.625097, w2=-0.184545, w3=1.562349
679: cost=0.154280, w1=-4.629150, w2=-0.184337, w3=1.563135
680: cost=0.154116, w1=-4.633198, w2=-0.184129, w3=1.563920
681: cost=0.153953, w1=-4.637241, w2=-0.183921, w3=1.564705
682: cost=0.153790, w1=-4.641280, w2=-0.183714, w3=1.565488
683: cost=0.153628, w1=-4.645314, w2=-0.183508, w3=1.566272
684: cost=0.153466, w1=-4.649344, w2=-0.183302, w3=1.567055
685: cost=0.153304, w1=-4.653369, w2=-0.183096, w3=1.567837
686: cost=0.153143, w1=-4.657389, w2=-0.182891, w3=1.568618
687: cost=0.152982, w1=-4.661405, w2=-0.182686, w3=1.569399
688: cost=0.152822, w1=-4.665416, w2=-0.182482, w3=1.570180
689: cost=0.152661, w1=-4.669423, w2=-0.182279, w3=1.570959
690: cost=0.152502, w1=-4.673425, w2=-0.182076, w3=1.571739
691: cost=0.152342, w1=-4.677423, w2=-0.181873, w3=1.572517
692: cost=0.152183, w1=-4.681416, w2=-0.181671, w3=1.573295
693: cost=0.152024, w1=-4.685405, w2=-0.181470, w3=1.574073
694: cost=0.151866, w1=-4.689389, w2=-0.181269, w3=1.574849
695: cost=0.151708, w1=-4.693368, w2=-0.181068, w3=1.575626
696: cost=0.151550, w1=-4.697343, w2=-0.180868, w3=1.576401
697: cost=0.151393, w1=-4.701314, w2=-0.180668, w3=1.577176
698: cost=0.151236, w1=-4.705280, w2=-0.180469, w3=1.577951
699: cost=0.151079, w1=-4.709242, w2=-0.180271, w3=1.578725
700: cost=0.150923, w1=-4.713199, w2=-0.180072, w3=1.579498
701: cost=0.150767, w1=-4.717152, w2=-0.179875, w3=1.580271
702: cost=0.150612, w1=-4.721100, w2=-0.179678, w3=1.581043
703: cost=0.150457, w1=-4.725044, w2=-0.179481, w3=1.581814
704: cost=0.150302, w1=-4.728984, w2=-0.179285, w3=1.582585
705: cost=0.150147, w1=-4.732919, w2=-0.179089, w3=1.583356
706: cost=0.149993, w1=-4.736850, w2=-0.178894, w3=1.584125
707: cost=0.149839, w1=-4.740777, w2=-0.178699, w3=1.584895
708: cost=0.149686, w1=-4.744699, w2=-0.178504, w3=1.585663
709: cost=0.149533, w1=-4.748617, w2=-0.178310, w3=1.586431
710: cost=0.149380, w1=-4.752530, w2=-0.178117, w3=1.587199
711: cost=0.149227, w1=-4.756439, w2=-0.177924, w3=1.587966
712: cost=0.149075, w1=-4.760344, w2=-0.177731, w3=1.588732
713: cost=0.148923, w1=-4.764245, w2=-0.177539, w3=1.589498
714: cost=0.148772, w1=-4.768141, w2=-0.177348, w3=1.590263
715: cost=0.148621, w1=-4.772033, w2=-0.177157, w3=1.591027
716: cost=0.148470, w1=-4.775920, w2=-0.176966, w3=1.591792
717: cost=0.148319, w1=-4.779804, w2=-0.176776, w3=1.592555
718: cost=0.148169, w1=-4.783683, w2=-0.176586, w3=1.593318
719: cost=0.148019, w1=-4.787558, w2=-0.176396, w3=1.594080
720: cost=0.147870, w1=-4.791429, w2=-0.176207, w3=1.594842
721: cost=0.147721, w1=-4.795295, w2=-0.176019, w3=1.595603
722: cost=0.147572, w1=-4.799158, w2=-0.175831, w3=1.596364
723: cost=0.147423, w1=-4.803016, w2=-0.175643, w3=1.597124
724: cost=0.147275, w1=-4.806870, w2=-0.175456, w3=1.597883
725: cost=0.147127, w1=-4.810719, w2=-0.175270, w3=1.598642
726: cost=0.146980, w1=-4.814565, w2=-0.175083, w3=1.599400
727: cost=0.146832, w1=-4.818406, w2=-0.174897, w3=1.600158
728: cost=0.146686, w1=-4.822243, w2=-0.174712, w3=1.600915
729: cost=0.146539, w1=-4.826076, w2=-0.174527, w3=1.601672
730: cost=0.146393, w1=-4.829905, w2=-0.174343, w3=1.602428
731: cost=0.146247, w1=-4.833730, w2=-0.174159, w3=1.603184
732: cost=0.146101, w1=-4.837551, w2=-0.173975, w3=1.603938
733: cost=0.145956, w1=-4.841367, w2=-0.173792, w3=1.604693
734: cost=0.145811, w1=-4.845180, w2=-0.173609, w3=1.605447
735: cost=0.145666, w1=-4.848988, w2=-0.173427, w3=1.606200
736: cost=0.145521, w1=-4.852792, w2=-0.173245, w3=1.606953
737: cost=0.145377, w1=-4.856593, w2=-0.173063, w3=1.607705
738: cost=0.145234, w1=-4.860389, w2=-0.172882, w3=1.608456
739: cost=0.145090, w1=-4.864181, w2=-0.172701, w3=1.609207
740: cost=0.144947, w1=-4.867969, w2=-0.172521, w3=1.609958
741: cost=0.144804, w1=-4.871753, w2=-0.172341, w3=1.610708
742: cost=0.144661, w1=-4.875533, w2=-0.172162, w3=1.611457
743: cost=0.144519, w1=-4.879309, w2=-0.171983, w3=1.612206
744: cost=0.144377, w1=-4.883081, w2=-0.171804, w3=1.612954
745: cost=0.144235, w1=-4.886849, w2=-0.171626, w3=1.613702
746: cost=0.144094, w1=-4.890613, w2=-0.171448, w3=1.614449
747: cost=0.143953, w1=-4.894373, w2=-0.171271, w3=1.615196
748: cost=0.143812, w1=-4.898129, w2=-0.171094, w3=1.615942
749: cost=0.143672, w1=-4.901881, w2=-0.170917, w3=1.616688
750: cost=0.143531, w1=-4.905629, w2=-0.170741, w3=1.617433
751: cost=0.143392, w1=-4.909373, w2=-0.170565, w3=1.618177
752: cost=0.143252, w1=-4.913114, w2=-0.170390, w3=1.618921
753: cost=0.143113, w1=-4.916850, w2=-0.170215, w3=1.619664
754: cost=0.142974, w1=-4.920582, w2=-0.170040, w3=1.620407
755: cost=0.142835, w1=-4.924311, w2=-0.169866, w3=1.621149
756: cost=0.142696, w1=-4.928035, w2=-0.169693, w3=1.621891
757: cost=0.142558, w1=-4.931756, w2=-0.169519, w3=1.622632
758: cost=0.142420, w1=-4.935473, w2=-0.169346, w3=1.623373
759: cost=0.142283, w1=-4.939186, w2=-0.169174, w3=1.624113
760: cost=0.142146, w1=-4.942894, w2=-0.169001, w3=1.624853
761: cost=0.142009, w1=-4.946599, w2=-0.168830, w3=1.625592
762: cost=0.141872, w1=-4.950301, w2=-0.168658, w3=1.626330
763: cost=0.141735, w1=-4.953998, w2=-0.168487, w3=1.627068
764: cost=0.141599, w1=-4.957692, w2=-0.168317, w3=1.627805
765: cost=0.141463, w1=-4.961381, w2=-0.168147, w3=1.628542
766: cost=0.141328, w1=-4.965067, w2=-0.167977, w3=1.629279
767: cost=0.141192, w1=-4.968750, w2=-0.167807, w3=1.630014
768: cost=0.141057, w1=-4.972428, w2=-0.167638, w3=1.630750
769: cost=0.140923, w1=-4.976102, w2=-0.167470, w3=1.631484
770: cost=0.140788, w1=-4.979773, w2=-0.167301, w3=1.632218
771: cost=0.140654, w1=-4.983440, w2=-0.167133, w3=1.632952
772: cost=0.140520, w1=-4.987103, w2=-0.166966, w3=1.633685
773: cost=0.140386, w1=-4.990763, w2=-0.166799, w3=1.634418
