
----------------------------------
Learning...
434: cost=0.006720, w1=0.881022, w2=0.063236
435: cost=0.006670, w1=0.881462, w2=0.063002
436: cost=0.006621, w1=0.881901, w2=0.062769
437: cost=0.006572, w1=0.882338, w2=0.062537
438: cost=0.006523, w1=0.882773, w2=0.062305
439: cost=0.006475, w1=0.883207, w2=0.062074
440: cost=0.006427, w1=0.883640, w2=0.061845
441: cost=0.006380, w1=0.884070, w2=0.061616
442: cost=0.006333, w1=0.884499, w2=0.061388
443: cost=0.006286, w1=0.884927, w2=0.061160
444: cost=0.006239, w1=0.885353, w2=0.060934
445: cost=0.006193, w1=0.885777, w2=0.060709
446: cost=0.006148, w1=0.886200, w2=0.060484
447: cost=0.006102, w1=0.886621, w2=0.060260
448: cost=0.006057, w1=0.887041, w2=0.060037
449: cost=0.006012, w1=0.887459, w2=0.059815
450: cost=0.005968, w1=0.887876, w2=0.059593
451: cost=0.005924, w1=0.888291, w2=0.059373
452: cost=0.005880, w1=0.888704, w2=0.059153
453: cost=0.005837, w1=0.889116, w2=0.058934
454: cost=0.005793, w1=0.889527, w2=0.058716
455: cost=0.005751, w1=0.889935, w2=0.058499
456: cost=0.005708, w1=0.890343, w2=0.058282
457: cost=0.005666, w1=0.890749, w2=0.058066
458: cost=0.005624, w1=0.891153, w2=0.057851
459: cost=0.005583, w1=0.891556, w2=0.057637
460: cost=0.005541, w1=0.891957, w2=0.057424
461: cost=0.005500, w1=0.892357, w2=0.057211
462: cost=0.005460, w1=0.892756, w2=0.057000
463: cost=0.005419, w1=0.893153, w2=0.056789
464: cost=0.005379, w1=0.893548, w2=0.056578
465: cost=0.005340, w1=0.893942, w2=0.056369
466: cost=0.005300, w1=0.894335, w2=0.056160
467: cost=0.005261, w1=0.894726, w2=0.055952
468: cost=0.005222, w1=0.895115, w2=0.055745
469: cost=0.005184, w1=0.895504, w2=0.055539
470: cost=0.005145, w1=0.895890, w2=0.055333
471: cost=0.005107, w1=0.896276, w2=0.055129
472: cost=0.005069, w1=0.896660, w2=0.054925
473: cost=0.005032, w1=0.897042, w2=0.054721
474: cost=0.004995, w1=0.897423, w2=0.054519
475: cost=0.004958, w1=0.897803, w2=0.054317
476: cost=0.004921, w1=0.898181, w2=0.054116
477: cost=0.004885, w1=0.898558, w2=0.053916
478: cost=0.004849, w1=0.898934, w2=0.053716
479: cost=0.004813, w1=0.899308, w2=0.053517
480: cost=0.004777, w1=0.899680, w2=0.053319
481: cost=0.004742, w1=0.900052, w2=0.053122
482: cost=0.004707, w1=0.900422, w2=0.052925
483: cost=0.004672, w1=0.900790, w2=0.052729
484: cost=0.004638, w1=0.901158, w2=0.052534
485: cost=0.004603, w1=0.901523, w2=0.052340
486: cost=0.004569, w1=0.901888, w2=0.052146
487: cost=0.004536, w1=0.902251, w2=0.051953
488: cost=0.004502, w1=0.902613, w2=0.051761
489: cost=0.004469, w1=0.902973, w2=0.051569
490: cost=0.004436, w1=0.903332, w2=0.051378
491: cost=0.004403, w1=0.903690, w2=0.051188
492: cost=0.004371, w1=0.904047, w2=0.050998
493: cost=0.004338, w1=0.904402, w2=0.050810
494: cost=0.004306, w1=0.904756, w2=0.050622
495: cost=0.004274, w1=0.905108, w2=0.050434
496: cost=0.004243, w1=0.905460, w2=0.050248
497: cost=0.004211, w1=0.905810, w2=0.050062
498: cost=0.004180, w1=0.906158, w2=0.049876
499: cost=0.004149, w1=0.906506, w2=0.049692
500: cost=0.004119, w1=0.906852, w2=0.049508
501: cost=0.004088, w1=0.907196, w2=0.049324
502: cost=0.004058, w1=0.907540, w2=0.049142
503: cost=0.004028, w1=0.907882, w2=0.048960
504: cost=0.003998, w1=0.908223, w2=0.048779
505: cost=0.003969, w1=0.908563, w2=0.048598
506: cost=0.003940, w1=0.908901, w2=0.048418
507: cost=0.003910, w1=0.909238, w2=0.048239
508: cost=0.003882, w1=0.909574, w2=0.048061
509: cost=0.003853, w1=0.909909, w2=0.047883
510: cost=0.003824, w1=0.910243, w2=0.047705
511: cost=0.003796, w1=0.910575, w2=0.047529
512: cost=0.003768, w1=0.910906, w2=0.047353
513: cost=0.003740, w1=0.911236, w2=0.047178
514: cost=0.003713, w1=0.911564, w2=0.047003
515: cost=0.003685, w1=0.911891, w2=0.046829
516: cost=0.003658, w1=0.912218, w2=0.046656
517: cost=0.003631, w1=0.912543, w2=0.046483
518: cost=0.003604, w1=0.912866, w2=0.046311
519: cost=0.003577, w1=0.913189, w2=0.046140
520: cost=0.003551, w1=0.913510, w2=0.045969
521: cost=0.003525, w1=0.913830, w2=0.045799
522: cost=0.003499, w1=0.914149, w2=0.045629
523: cost=0.003473, w1=0.914467, w2=0.045460
524: cost=0.003447, w1=0.914784, w2=0.045292
525: cost=0.003422, w1=0.915099, w2=0.045124
526: cost=0.003396, w1=0.915413, w2=0.044957
527: cost=0.003371, w1=0.915726, w2=0.044791
528: cost=0.003346, w1=0.916038, w2=0.044625
529: cost=0.003322, w1=0.916349, w2=0.044460
530: cost=0.003297, w1=0.916659, w2=0.044295
531: cost=0.003273, w1=0.916967, w2=0.044131
532: cost=0.003249, w1=0.917274, w2=0.043968
533: cost=0.003225, w1=0.917581, w2=0.043805
534: cost=0.003201, w1=0.917886, w2=0.043643
535: cost=0.003177, w1=0.918190, w2=0.043482
536: cost=0.003154, w1=0.918492, w2=0.043321
537: cost=0.003130, w1=0.918794, w2=0.043160
538: cost=0.003107, w1=0.919095, w2=0.043001
539: cost=0.003084, w1=0.919394, w2=0.042841
540: cost=0.003061, w1=0.919693, w2=0.042683
541: cost=0.003039, w1=0.919990, w2=0.042525
542: cost=0.003016, w1=0.920286, w2=0.042367
543: cost=0.002994, w1=0.920581, w2=0.042211
544: cost=0.002972, w1=0.920875, w2=0.042054
545: cost=0.002950, w1=0.921168, w2=0.041899
546: cost=0.002928, w1=0.921460, w2=0.041744
547: cost=0.002907, w1=0.921750, w2=0.041589
548: cost=0.002885, w1=0.922040, w2=0.041435
549: cost=0.002864, w1=0.922329, w2=0.041282
550: cost=0.002843, w1=0.922616, w2=0.041129
551: cost=0.002822, w1=0.922902, w2=0.040977
552: cost=0.002801, w1=0.923188, w2=0.040825
553: cost=0.002780, w1=0.923472, w2=0.040674
554: cost=0.002760, w1=0.923755, w2=0.040523
555: cost=0.002739, w1=0.924038, w2=0.040373
556: cost=0.002719, w1=0.924319, w2=0.040224
557: cost=0.002699, w1=0.924599, w2=0.040075
558: cost=0.002679, w1=0.924878, w2=0.039927
559: cost=0.002659, w1=0.925156, w2=0.039779
560: cost=0.002639, w1=0.925433, w2=0.039632
561: cost=0.002620, w1=0.925709, w2=0.039485
562: cost=0.002601, w1=0.925984, w2=0.039339
563: cost=0.002581, w1=0.926258, w2=0.039193
564: cost=0.002562, w1=0.926531, w2=0.039048
565: cost=0.002543, w1=0.926803, w2=0.038904
566: cost=0.002525, w1=0.927074, w2=0.038760
567: cost=0.002506, w1=0.927344, w2=0.038616
568: cost=0.002487, w1=0.927613, w2=0.038473
569: cost=0.002469, w1=0.927881, w2=0.038331
570: cost=0.002451, w1=0.928148, w2=0.038189
571: cost=0.002433, w1=0.928414, w2=0.038048
572: cost=0.002415, w1=0.928679, w2=0.037907
573: cost=0.002397, w1=0.928943, w2=0.037767
574: cost=0.002379, w1=0.929206, w2=0.037627
575: cost=0.002362, w1=0.929468, w2=0.037487
576: cost=0.002344, w1=0.929729, w2=0.037349
577: cost=0.002327, w1=0.929989, w2=0.037210
578: cost=0.002310, w1=0.930248, w2=0.037073
579: cost=0.002293, w1=0.930506, w2=0.036936
580: cost=0.002276, w1=0.930763, w2=0.036799
581: cost=0.002259, w1=0.931020, w2=0.036663
582: cost=0.002242, w1=0.931275, w2=0.036527
583: cost=0.002226, w1=0.931529, w2=0.036392
584: cost=0.002209, w1=0.931783, w2=0.036257
585: cost=0.002193, w1=0.932035, w2=0.036123
586: cost=0.002177, w1=0.932287, w2=0.035989
587: cost=0.002160, w1=0.932537, w2=0.035856
588: cost=0.002145, w1=0.932787, w2=0.035723
589: cost=0.002129, w1=0.933036, w2=0.035591
590: cost=0.002113, w1=0.933284, w2=0.035459
591: cost=0.002097, w1=0.933531, w2=0.035328
592: cost=0.002082, w1=0.933777, w2=0.035197
593: cost=0.002066, w1=0.934022, w2=0.035067
594: cost=0.002051, w1=0.934266, w2=0.034937
595: cost=0.002036, w1=0.934509, w2=0.034808
596: cost=0.002021, w1=0.934752, w2=0.034679
597: cost=0.002006, w1=0.934993, w2=0.034551
598: cost=0.001991, w1=0.935234, w2=0.034423
599: cost=0.001977, w1=0.935474, w2=0.034295
600: cost=0.001962, w1=0.935713, w2=0.034168
601: cost=0.001947, w1=0.935950, w2=0.034042
602: cost=0.001933, w1=0.936188, w2=0.033916
603: cost=0.001919, w1=0.936424, w2=0.033790
604: cost=0.001905, w1=0.936659, w2=0.033665
605: cost=0.001890, w1=0.936894, w2=0.033541
606: cost=0.001877, w1=0.937127, w2=0.033417
607: cost=0.001863, w1=0.937360, w2=0.033293
608: cost=0.001849, w1=0.937592, w2=0.033170
609: cost=0.001835, w1=0.937823, w2=0.033047
610: cost=0.001822, w1=0.938053, w2=0.032924
611: cost=0.001808, w1=0.938282, w2=0.032803
612: cost=0.001795, w1=0.938511, w2=0.032681
613: cost=0.001782, w1=0.938738, w2=0.032560
614: cost=0.001768, w1=0.938965, w2=0.032440
615: cost=0.001755, w1=0.939191, w2=0.032320
616: cost=0.001742, w1=0.939416, w2=0.032200
617: cost=0.001729, w1=0.939640, w2=0.032081
618: cost=0.001717, w1=0.939864, w2=0.031962
619: cost=0.001704, w1=0.940086, w2=0.031844
620: cost=0.001691, w1=0.940308, w2=0.031726
621: cost=0.001679, w1=0.940529, w2=0.031608
622: cost=0.001667, w1=0.940749, w2=0.031491
623: cost=0.001654, w1=0.940968, w2=0.031375
624: cost=0.001642, w1=0.941187, w2=0.031259
625: cost=0.001630, w1=0.941404, w2=0.031143
626: cost=0.001618, w1=0.941621, w2=0.031028
627: cost=0.001606, w1=0.941837, w2=0.030913
628: cost=0.001594, w1=0.942053, w2=0.030799
629: cost=0.001582, w1=0.942267, w2=0.030685
630: cost=0.001571, w1=0.942481, w2=0.030571
631: cost=0.001559, w1=0.942694, w2=0.030458
632: cost=0.001547, w1=0.942906, w2=0.030345
633: cost=0.001536, w1=0.943117, w2=0.030233
634: cost=0.001525, w1=0.943328, w2=0.030121
635: cost=0.001513, w1=0.943538, w2=0.030009
636: cost=0.001502, w1=0.943747, w2=0.029898
637: cost=0.001491, w1=0.943955, w2=0.029788
638: cost=0.001480, w1=0.944162, w2=0.029677
639: cost=0.001469, w1=0.944369, w2=0.029568
640: cost=0.001458, w1=0.944575, w2=0.029458
641: cost=0.001447, w1=0.944780, w2=0.029349
642: cost=0.001437, w1=0.944984, w2=0.029240
643: cost=0.001426, w1=0.945188, w2=0.029132
644: cost=0.001416, w1=0.945391, w2=0.029024
645: cost=0.001405, w1=0.945593, w2=0.028917
646: cost=0.001395, w1=0.945794, w2=0.028810
647: cost=0.001384, w1=0.945995, w2=0.028703
648: cost=0.001374, w1=0.946195, w2=0.028597
649: cost=0.001364, w1=0.946394, w2=0.028491
650: cost=0.001354, w1=0.946592, w2=0.028386
651: cost=0.001344, w1=0.946790, w2=0.028281
652: cost=0.001334, w1=0.946987, w2=0.028176
653: cost=0.001324, w1=0.947183, w2=0.028072
654: cost=0.001314, w1=0.947379, w2=0.027968
655: cost=0.001305, w1=0.947574, w2=0.027864
656: cost=0.001295, w1=0.947768, w2=0.027761
657: cost=0.001286, w1=0.947961, w2=0.027658
658: cost=0.001276, w1=0.948154, w2=0.027556
659: cost=0.001267, w1=0.948346, w2=0.027454
660: cost=0.001257, w1=0.948537, w2=0.027352
661: cost=0.001248, w1=0.948727, w2=0.027251
662: cost=0.001239, w1=0.948917, w2=0.027150
663: cost=0.001230, w1=0.949106, w2=0.027050
664: cost=0.001220, w1=0.949295, w2=0.026950
665: cost=0.001211, w1=0.949482, w2=0.026850
666: cost=0.001203, w1=0.949669, w2=0.026750
667: cost=0.001194, w1=0.949856, w2=0.026651
668: cost=0.001185, w1=0.950041, w2=0.026553
669: cost=0.001176, w1=0.950226, w2=0.026455
670: cost=0.001167, w1=0.950410, w2=0.026357
671: cost=0.001159, w1=0.950594, w2=0.026259
672: cost=0.001150, w1=0.950777, w2=0.026162
673: cost=0.001142, w1=0.950959, w2=0.026065
674: cost=0.001133, w1=0.951140, w2=0.025969
675: cost=0.001125, w1=0.951321, w2=0.025872
676: cost=0.001117, w1=0.951501, w2=0.025777
677: cost=0.001108, w1=0.951681, w2=0.025681
678: cost=0.001100, w1=0.951860, w2=0.025586
679: cost=0.001092, w1=0.952038, w2=0.025491
680: cost=0.001084, w1=0.952215, w2=0.025397
681: cost=0.001076, w1=0.952392, w2=0.025303
682: cost=0.001068, w1=0.952569, w2=0.025209
683: cost=0.001060, w1=0.952744, w2=0.025116
684: cost=0.001052, w1=0.952919, w2=0.025023
685: cost=0.001044, w1=0.953093, w2=0.024931
686: cost=0.001037, w1=0.953267, w2=0.024838
687: cost=0.001029, w1=0.953440, w2=0.024746
688: cost=0.001021, w1=0.953612, w2=0.024655
689: cost=0.001014, w1=0.953784, w2=0.024563
690: cost=0.001006, w1=0.953955, w2=0.024473
691: cost=0.000999, w1=0.954125, w2=0.024382
692: cost=0.000992, w1=0.954295, w2=0.024292
693: cost=0.000984, w1=0.954464, w2=0.024202
694: cost=0.000977, w1=0.954633, w2=0.024112
695: cost=0.000970, w1=0.954801, w2=0.024023
696: cost=0.000963, w1=0.954968, w2=0.023934
697: cost=0.000956, w1=0.955135, w2=0.023845
698: cost=0.000948, w1=0.955301, w2=0.023757
699: cost=0.000941, w1=0.955466, w2=0.023669
700: cost=0.000934, w1=0.955631, w2=0.023582
701: cost=0.000928, w1=0.955795, w2=0.023494
702: cost=0.000921, w1=0.955959, w2=0.023407
703: cost=0.000914, w1=0.956122, w2=0.023321
704: cost=0.000907, w1=0.956285, w2=0.023234
705: cost=0.000900, w1=0.956446, w2=0.023148
706: cost=0.000894, w1=0.956608, w2=0.023063
707: cost=0.000887, w1=0.956768, w2=0.022977
708: cost=0.000881, w1=0.956928, w2=0.022892
709: cost=0.000874, w1=0.957088, w2=0.022808
710: cost=0.000868, w1=0.957247, w2=0.022723
711: cost=0.000861, w1=0.957405, w2=0.022639
712: cost=0.000855, w1=0.957562, w2=0.022555
713: cost=0.000849, w1=0.957720, w2=0.022472
714: cost=0.000842, w1=0.957876, w2=0.022389
715: cost=0.000836, w1=0.958032, w2=0.022306
716: cost=0.000830, w1=0.958187, w2=0.022223
717: cost=0.000824, w1=0.958342, w2=0.022141
718: cost=0.000818, w1=0.958496, w2=0.022059
719: cost=0.000812, w1=0.958650, w2=0.021977
720: cost=0.000806, w1=0.958803, w2=0.021896
721: cost=0.000800, w1=0.958955, w2=0.021815
722: cost=0.000794, w1=0.959107, w2=0.021734
723: cost=0.000788, w1=0.959259, w2=0.021654
724: cost=0.000782, w1=0.959409, w2=0.021574
725: cost=0.000776, w1=0.959560, w2=0.021494
726: cost=0.000771, w1=0.959709, w2=0.021414
727: cost=0.000765, w1=0.959859, w2=0.021335
728: cost=0.000759, w1=0.960007, w2=0.021256
729: cost=0.000754, w1=0.960155, w2=0.021177
730: cost=0.000748, w1=0.960303, w2=0.021099
731: cost=0.000743, w1=0.960450, w2=0.021021
732: cost=0.000737, w1=0.960596, w2=0.020943
733: cost=0.000732, w1=0.960742, w2=0.020865
734: cost=0.000726, w1=0.960887, w2=0.020788
735: cost=0.000721, w1=0.961032, w2=0.020711
736: cost=0.000716, w1=0.961176, w2=0.020635
737: cost=0.000710, w1=0.961320, w2=0.020558
738: cost=0.000705, w1=0.961463, w2=0.020482
739: cost=0.000700, w1=0.961606, w2=0.020406
740: cost=0.000695, w1=0.961748, w2=0.020331
741: cost=0.000689, w1=0.961889, w2=0.020256
742: cost=0.000684, w1=0.962030, w2=0.020181
743: cost=0.000679, w1=0.962171, w2=0.020106
744: cost=0.000674, w1=0.962311, w2=0.020031
745: cost=0.000669, w1=0.962450, w2=0.019957
746: cost=0.000664, w1=0.962589, w2=0.019883
747: cost=0.000659, w1=0.962728, w2=0.019810
748: cost=0.000655, w1=0.962866, w2=0.019737
749: cost=0.000650, w1=0.963003, w2=0.019663
750: cost=0.000645, w1=0.963140, w2=0.019591
751: cost=0.000640, w1=0.963277, w2=0.019518
752: cost=0.000635, w1=0.963413, w2=0.019446
753: cost=0.000631, w1=0.963548, w2=0.019374
754: cost=0.000626, w1=0.963683, w2=0.019302
755: cost=0.000621, w1=0.963817, w2=0.019231
756: cost=0.000617, w1=0.963951, w2=0.019160
757: cost=0.000612, w1=0.964085, w2=0.019089
758: cost=0.000608, w1=0.964218, w2=0.019018
759: cost=0.000603, w1=0.964350, w2=0.018948
760: cost=0.000599, w1=0.964482, w2=0.018878
761: cost=0.000594, w1=0.964614, w2=0.018808
762: cost=0.000590, w1=0.964745, w2=0.018738
763: cost=0.000586, w1=0.964875, w2=0.018669
764: cost=0.000581, w1=0.965005, w2=0.018600
765: cost=0.000577, w1=0.965135, w2=0.018531
766: cost=0.000573, w1=0.965264, w2=0.018462
767: cost=0.000569, w1=0.965392, w2=0.018394
768: cost=0.000564, w1=0.965520, w2=0.018326
769: cost=0.000560, w1=0.965648, w2=0.018258
770: cost=0.000556, w1=0.965775, w2=0.018190
771: cost=0.000552, w1=0.965902, w2=0.018123
772: cost=0.000548, w1=0.966028, w2=0.018056
773: cost=0.000544, w1=0.966154, w2=0.017989
774: cost=0.000540, w1=0.966279, w2=0.017922
775: cost=0.000536, w1=0.966404, w2=0.017856
776: cost=0.000532, w1=0.966528, w2=0.017790
777: cost=0.000528, w1=0.966652, w2=0.017724
778: cost=0.000524, w1=0.966775, w2=0.017659
779: cost=0.000520, w1=0.966898, w2=0.017593
780: cost=0.000516, w1=0.967021, w2=0.017528
781: cost=0.000512, w1=0.967143, w2=0.017463
782: cost=0.000509, w1=0.967265, w2=0.017399
783: cost=0.000505, w1=0.967386, w2=0.017334
784: cost=0.000501, w1=0.967507, w2=0.017270
785: cost=0.000497, w1=0.967627, w2=0.017206
786: cost=0.000494, w1=0.967747, w2=0.017142
787: cost=0.000490, w1=0.967866, w2=0.017079
788: cost=0.000487, w1=0.967985, w2=0.017016
789: cost=0.000483, w1=0.968103, w2=0.016953
790: cost=0.000479, w1=0.968221, w2=0.016890
791: cost=0.000476, w1=0.968339, w2=0.016828
792: cost=0.000472, w1=0.968456, w2=0.016765
793: cost=0.000469, w1=0.968573, w2=0.016703
794: cost=0.000465, w1=0.968689, w2=0.016641
795: cost=0.000462, w1=0.968805, w2=0.016580
796: cost=0.000459, w1=0.968921, w2=0.016518
797: cost=0.000455, w1=0.969036, w2=0.016457
798: cost=0.000452, w1=0.969150, w2=0.016396
799: cost=0.000448, w1=0.969265, w2=0.016336
800: cost=0.000445, w1=0.969378, w2=0.016275
801: cost=0.000442, w1=0.969492, w2=0.016215
802: cost=0.000439, w1=0.969605, w2=0.016155
803: cost=0.000435, w1=0.969717, w2=0.016095
804: cost=0.000432, w1=0.969829, w2=0.016036
805: cost=0.000429, w1=0.969941, w2=0.015976
806: cost=0.000426, w1=0.970052, w2=0.015917
807: cost=0.000423, w1=0.970163, w2=0.015858
808: cost=0.000419, w1=0.970273, w2=0.015799
809: cost=0.000416, w1=0.970384, w2=0.015741
810: cost=0.000413, w1=0.970493, w2=0.015683
811: cost=0.000410, w1=0.970602, w2=0.015625
812: cost=0.000407, w1=0.970711, w2=0.015567
813: cost=0.000404, w1=0.970820, w2=0.015509
814: cost=0.000401, w1=0.970928, w2=0.015452
815: cost=0.000398, w1=0.971035, w2=0.015395
816: cost=0.000395, w1=0.971142, w2=0.015338
817: cost=0.000392, w1=0.971249, w2=0.015281
818: cost=0.000389, w1=0.971356, w2=0.015224
819: cost=0.000387, w1=0.971462, w2=0.015168
820: cost=0.000384, w1=0.971567, w2=0.015112
821: cost=0.000381, w1=0.971673, w2=0.015056
822: cost=0.000378, w1=0.971777, w2=0.015000
823: cost=0.000375, w1=0.971882, w2=0.014945
824: cost=0.000373, w1=0.971986, w2=0.014889
825: cost=0.000370, w1=0.972090, w2=0.014834
826: cost=0.000367, w1=0.972193, w2=0.014779
827: cost=0.000364, w1=0.972296, w2=0.014725
828: cost=0.000362, w1=0.972398, w2=0.014670
829: cost=0.000359, w1=0.972501, w2=0.014616
830: cost=0.000356, w1=0.972602, w2=0.014562
831: cost=0.000354, w1=0.972704, w2=0.014508
832: cost=0.000351, w1=0.972805, w2=0.014454
833: cost=0.000348, w1=0.972905, w2=0.014401
834: cost=0.000346, w1=0.973006, w2=0.014347
835: cost=0.000343, w1=0.973106, w2=0.014294
836: cost=0.000341, w1=0.973205, w2=0.014241
837: cost=0.000338, w1=0.973304, w2=0.014189
838: cost=0.000336, w1=0.973403, w2=0.014136
839: cost=0.000333, w1=0.973502, w2=0.014084
840: cost=0.000331, w1=0.973600, w2=0.014032
841: cost=0.000328, w1=0.973697, w2=0.013980
842: cost=0.000326, w1=0.973795, w2=0.013928
843: cost=0.000324, w1=0.973892, w2=0.013876
844: cost=0.000321, w1=0.973988, w2=0.013825
845: cost=0.000319, w1=0.974085, w2=0.013774
846: cost=0.000316, w1=0.974181, w2=0.013723
847: cost=0.000314, w1=0.974276, w2=0.013672
848: cost=0.000312, w1=0.974371, w2=0.013621
849: cost=0.000309, w1=0.974466, w2=0.013571
850: cost=0.000307, w1=0.974561, w2=0.013521
851: cost=0.000305, w1=0.974655, w2=0.013471
852: cost=0.000303, w1=0.974749, w2=0.013421
853: cost=0.000300, w1=0.974842, w2=0.013371
854: cost=0.000298, w1=0.974935, w2=0.013322
855: cost=0.000296, w1=0.975028, w2=0.013272
856: cost=0.000294, w1=0.975120, w2=0.013223
857: cost=0.000292, w1=0.975213, w2=0.013174
858: cost=0.000290, w1=0.975304, w2=0.013126
859: cost=0.000287, w1=0.975396, w2=0.013077
860: cost=0.000285, w1=0.975487, w2=0.013029
861: cost=0.000283, w1=0.975578, w2=0.012980
862: cost=0.000281, w1=0.975668, w2=0.012932
863: cost=0.000279, w1=0.975758, w2=0.012884
864: cost=0.000277, w1=0.975848, w2=0.012837
865: cost=0.000275, w1=0.975937, w2=0.012789
866: cost=0.000273, w1=0.976026, w2=0.012742
867: cost=0.000271, w1=0.976115, w2=0.012695
868: cost=0.000269, w1=0.976203, w2=0.012648
869: cost=0.000267, w1=0.976291, w2=0.012601
870: cost=0.000265, w1=0.976379, w2=0.012554
871: cost=0.000263, w1=0.976467, w2=0.012508
872: cost=0.000261, w1=0.976554, w2=0.012462
873: cost=0.000259, w1=0.976640, w2=0.012415
874: cost=0.000257, w1=0.976727, w2=0.012369
875: cost=0.000255, w1=0.976813, w2=0.012324
876: cost=0.000253, w1=0.976899, w2=0.012278
877: cost=0.000251, w1=0.976984, w2=0.012233
878: cost=0.000250, w1=0.977070, w2=0.012187
879: cost=0.000248, w1=0.977154, w2=0.012142
880: cost=0.000246, w1=0.977239, w2=0.012097
881: cost=0.000244, w1=0.977323, w2=0.012052
882: cost=0.000242, w1=0.977407, w2=0.012008
883: cost=0.000241, w1=0.977491, w2=0.011963
884: cost=0.000239, w1=0.977574, w2=0.011919
885: cost=0.000237, w1=0.977657, w2=0.011875
886: cost=0.000235, w1=0.977740, w2=0.011831
887: cost=0.000233, w1=0.977822, w2=0.011787
888: cost=0.000232, w1=0.977904, w2=0.011744
889: cost=0.000230, w1=0.977986, w2=0.011700
890: cost=0.000228, w1=0.978068, w2=0.011657
891: cost=0.000227, w1=0.978149, w2=0.011614
892: cost=0.000225, w1=0.978230, w2=0.011571
893: cost=0.000223, w1=0.978310, w2=0.011528
894: cost=0.000222, w1=0.978391, w2=0.011485
895: cost=0.000220, w1=0.978471, w2=0.011443
896: cost=0.000218, w1=0.978550, w2=0.011400
897: cost=0.000217, w1=0.978630, w2=0.011358
898: cost=0.000215, w1=0.978709, w2=0.011316
899: cost=0.000214, w1=0.978788, w2=0.011274
900: cost=0.000212, w1=0.978866, w2=0.011233
901: cost=0.000210, w1=0.978944, w2=0.011191
902: cost=0.000209, w1=0.979022, w2=0.011150
903: cost=0.000207, w1=0.979100, w2=0.011108
904: cost=0.000206, w1=0.979177, w2=0.011067
905: cost=0.000204, w1=0.979254, w2=0.011026
906: cost=0.000203, w1=0.979331, w2=0.010985
907: cost=0.000201, w1=0.979408, w2=0.010945
908: cost=0.000200, w1=0.979484, w2=0.010904
909: cost=0.000198, w1=0.979560, w2=0.010864
910: cost=0.000197, w1=0.979635, w2=0.010824
911: cost=0.000195, w1=0.979711, w2=0.010784
912: cost=0.000194, w1=0.979786, w2=0.010744
913: cost=0.000193, w1=0.979861, w2=0.010704
914: cost=0.000191, w1=0.979935, w2=0.010664
915: cost=0.000190, w1=0.980010, w2=0.010625
916: cost=0.000188, w1=0.980084, w2=0.010585
917: cost=0.000187, w1=0.980157, w2=0.010546
918: cost=0.000186, w1=0.980231, w2=0.010507
919: cost=0.000184, w1=0.980304, w2=0.010468
920: cost=0.000183, w1=0.980377, w2=0.010430
921: cost=0.000181, w1=0.980449, w2=0.010391
922: cost=0.000180, w1=0.980522, w2=0.010353
923: cost=0.000179, w1=0.980594, w2=0.010314
924: cost=0.000177, w1=0.980666, w2=0.010276
925: cost=0.000176, w1=0.980737, w2=0.010238
926: cost=0.000175, w1=0.980809, w2=0.010200
927: cost=0.000174, w1=0.980880, w2=0.010162
928: cost=0.000172, w1=0.980950, w2=0.010125
929: cost=0.000171, w1=0.981021, w2=0.010087
930: cost=0.000170, w1=0.981091, w2=0.010050
931: cost=0.000168, w1=0.981161, w2=0.010013
932: cost=0.000167, w1=0.981231, w2=0.009976
933: cost=0.000166, w1=0.981300, w2=0.009939
934: cost=0.000165, w1=0.981370, w2=0.009902
935: cost=0.000164, w1=0.981439, w2=0.009865
936: cost=0.000162, w1=0.981507, w2=0.009829
937: cost=0.000161, w1=0.981576, w2=0.009792
938: cost=0.000160, w1=0.981644, w2=0.009756
939: cost=0.000159, w1=0.981712, w2=0.009720
940: cost=0.000158, w1=0.981780, w2=0.009684
941: cost=0.000156, w1=0.981847, w2=0.009648
942: cost=0.000155, w1=0.981914, w2=0.009612
943: cost=0.000154, w1=0.981981, w2=0.009577
944: cost=0.000153, w1=0.982048, w2=0.009541
945: cost=0.000152, w1=0.982114, w2=0.009506
946: cost=0.000151, w1=0.982180, w2=0.009471
947: cost=0.000150, w1=0.982246, w2=0.009436
948: cost=0.000149, w1=0.982312, w2=0.009401
949: cost=0.000147, w1=0.982378, w2=0.009366
950: cost=0.000146, w1=0.982443, w2=0.009332
951: cost=0.000145, w1=0.982508, w2=0.009297
952: cost=0.000144, w1=0.982572, w2=0.009263
953: cost=0.000143, w1=0.982637, w2=0.009228
954: cost=0.000142, w1=0.982701, w2=0.009194
955: cost=0.000141, w1=0.982765, w2=0.009160
956: cost=0.000140, w1=0.982829, w2=0.009126
957: cost=0.000139, w1=0.982893, w2=0.009092
958: cost=0.000138, w1=0.982956, w2=0.009059
959: cost=0.000137, w1=0.983019, w2=0.009025
960: cost=0.000136, w1=0.983082, w2=0.008992
961: cost=0.000135, w1=0.983144, w2=0.008959
962: cost=0.000134, w1=0.983207, w2=0.008925
963: cost=0.000133, w1=0.983269, w2=0.008892
964: cost=0.000132, w1=0.983331, w2=0.008859
965: cost=0.000131, w1=0.983393, w2=0.008827
966: cost=0.000130, w1=0.983454, w2=0.008794
967: cost=0.000129, w1=0.983515, w2=0.008761
968: cost=0.000128, w1=0.983576, w2=0.008729
969: cost=0.000127, w1=0.983637, w2=0.008697
970: cost=0.000126, w1=0.983698, w2=0.008665
